Models,MAE,MAPE,Time series label,Time
FEDOT,0.42503322904814617,36.280291881978,use [kW],70.73614309999999
FEDOT,0.013766375299237727,377.4408956772413,gen [kW],74.76319950000001
FEDOT,0.4249518522617087,36.25881657901788,House overall [kW],65.48358580000001
FEDOT,5.4296151969528267e-05,99.7424198267897,Dishwasher [kW],65.92478740000001
FEDOT,0.11438918205185185,147.67589183997995,Furnace 1 [kW],65.5092497
FEDOT,0.2486015787429931,103.15585534846952,Furnace 2 [kW],65.488541
FEDOT,0.0002107429980729964,0.5022680630877887,Home office [kW],67.45990639999997
FEDOT,0.014472101320370174,149.93556695361215,Fridge [kW],70.02948759999998
FEDOT,0.045951724584027784,538.5310992215936,Wine cellar [kW],63.433873800000015
FEDOT,0.0035405102951169844,6.568182349165168,Garage door [kW],63.495673099999976
FEDOT,0.00010604023207704272,22.68617707149793,Kitchen 12 [kW],74.78837329999999
FEDOT,0.00013851444860250888,150.7621227965339,Kitchen 14 [kW],60.37015910000002
FEDOT,0.0004954396517988305,1.5439424637194472,Barn [kW],60.11131069999999
FEDOT,0.03301104765145389,698.950632637359,Well [kW],55.63479050000001
FEDOT,0.013783116118269228,365.72004275362974,Microwave [kW],59.58236649999992
FEDOT,0.03310944444444444,20.686228028722336,Living room [kW],62.80915849999985
FEDOT,0.00027037045555555544,8.219608233739804,Solar [kW],66.46799450000003
FEDOT,0.3264174916458774,0.9130250371350906,temperature,79.3796757
FEDOT,0.0636612141039622,7.492617717382063,humidity,56.66470920000006
FEDOT,0.46092195772196887,5.275093241531572,visibility,77.39222250000012
