Models,MAE,MAPE,Time series label,Time
FEDOT,0.39295256697894015,18.900788231088544,use [kW],353.2235782
FEDOT,0.004644173751473646,144.55415441720666,gen [kW],57.62997999999999
FEDOT,0.5424526428390227,26.73532779636918,House overall [kW],358.55358640000003
FEDOT,0.0003606917158518456,721.3017824539792,Dishwasher [kW],49.287280399999986
FEDOT,0.14608956606865287,184.97373340244897,Furnace 1 [kW],41.5642527
FEDOT,0.14876749520678859,23.52689473489167,Furnace 2 [kW],664.6687627999999
FEDOT,0.00025391613374865297,0.6025325881634797,Home office [kW],108.25969840000016
FEDOT,0.08392372488379488,1644.1306656460747,Fridge [kW],164.93932900000004
FEDOT,0.014371400065499996,173.5365744113751,Wine cellar [kW],305.2795818999998
FEDOT,0.0008338216918332766,6.442835048666781,Garage door [kW],72.63620340000034
FEDOT,9.923203338767785e-05,21.726505400483546,Kitchen 12 [kW],76.59657319999997
FEDOT,0.0025358720592187694,2615.149729365123,Kitchen 14 [kW],28.789713699999993
FEDOT,0.00035421507541054354,1.1067266534806557,Barn [kW],74.08393359999991
FEDOT,0.07057474993981996,7200.370802504126,Well [kW],34.310041700000056
FEDOT,0.028782439645948798,762.9468846387249,Microwave [kW],121.87899370000014
FEDOT,0.22543271137477666,21354.871422589276,Living room [kW],67.1703166000002
FEDOT,0.0014541021168431312,45.3342906516346,Solar [kW],48.191852700000254
FEDOT,0.015183489661204775,0.04323317101709788,temperature,126.07802279999987
FEDOT,0.0005480914396812475,0.06373156275363343,humidity,25.813901500000156
FEDOT,0.00956248345446289,0.10941056584053646,visibility,167.63473059999978
