Models,MAE,MAPE,Time series label,Time
AutoTs,0.4432779717007619,27.570548899565168,use [kW],153.8606995
AutoTs,0.00039222225,12.139259333378943,gen [kW],52.227792200000295
AutoTs,0.4668948948175217,33.22496752320745,House overall [kW],119.27906510000003
AutoTs,4.583886666666667e-05,56.87675112205211,Dishwasher [kW],41.36779260000003
AutoTs,0.2646888377734999,449.9131848439873,Furnace 1 [kW],56.46430469999996
AutoTs,0.2044721479163232,103.4881055363974,Furnace 2 [kW],48.73711370000001
AutoTs,0.0002320960931189886,0.5532137700757336,Home office [kW],53.30528869999989
AutoTs,0.01908970408116667,56.30781466855122,Fridge [kW],56.08660839999993
AutoTs,0.11375416698333322,1354.5164905434665,Wine cellar [kW],52.08538389999967
AutoTs,0.005166915255625351,8.780172744018582,Garage door [kW],83.00281750000022
AutoTs,0.00018569897861704104,46.75643644718035,Kitchen 12 [kW],62.82478089999995
AutoTs,0.0001180692992991086,74.75472292871366,Kitchen 14 [kW],54.091867600000114
AutoTs,0.0003819052243755785,1.1576347807843923,Barn [kW],50.6976767000001
AutoTs,0.03940666675,5.053204518261578,Well [kW],51.228367900000194
AutoTs,0.0003044728411961334,8.289572137232195,Microwave [kW],67.36895110000023
AutoTs,0.04961083325,26.986974343581245,Living room [kW],46.560756700000184
AutoTs,0.0003938889499998127,12.195671786007905,Solar [kW],70.29349370000045
AutoTs,1.119166666666669,3.184631316437562,temperature,48.57445159999952
AutoTs,0.04929041100223811,5.732397574165375,humidity,123.87752099999943
AutoTs,1.374037541403014,15.721475635937221,visibility,54.250623999999334
