Models,MAE,MAPE,Time series label,Time
FEDOT,0.03557354650372407,8.828258051808662,0,65.61082819999865
FEDOT,22.202337967017975,0.6042352020514472,1,65.06144010000025
FEDOT,49.08305555555563,1.0904389131195944,2,73.30827139999928
FEDOT,0.09587988597862843,1.053191263652824,3,172.00620209999943
FEDOT,0.21570330193313222,0.6900742243962097,4,66.65422880000006
FEDOT,0.2161433155142863,0.46440687466008274,5,67.29182639999999
FEDOT,5.8094747508974605,0.2079449047287112,6,121.07390550000127
FEDOT,0.5471998896386435,0.8274938014174307,7,62.63754979999976
FEDOT,0.010300590238679932,0.00838062653606004,8,64.01161969999885
FEDOT,0.12617799558542675,134.40215320783707,9,65.84627440000077
FEDOT,0.3130767476583889,0.3473349157493014,10,84.34458359999917
FEDOT,1.1158114053902446,2.1865956905895745,11,71.99468649999835
FEDOT,6.5571254937962395,0.2430129479047631,12,67.82446749999872
FEDOT,0.19231423120290267,0.756432691737991,13,68.76931889999832
FEDOT,3.6717650793650773,8.794274495890503,14,72.9403538000006
FEDOT,7.1311058176673665,0.21444015812711525,15,67.94835639999656
FEDOT,0.11273730820445588,0.4961035148396202,16,65.28846060000069
FEDOT,0.13993372378872254,0.21170669542195897,17,68.21560330000284
FEDOT,1.0435088608878662,4.334669650957119,18,58.97578720000092
FEDOT,1.2560230288330818,0.47776086392121336,19,60.22163329999967
FEDOT,0.05062611222167198,0.04943546966617679,20,59.66340299999865
FEDOT,0.3388020217242786,0.3780100648798839,21,280.4722823999982
FEDOT,0.4299733333333336,1.4537929922540584,22,66.77347050000026
FEDOT,0.1364483890433419,0.9877655117961093,23,70.67633149999892
FEDOT,0.4535961604056829,2.0253605934030583,24,61.66903309999907
FEDOT,0.18368888888888893,2.963348528320723,25,61.08967440000197
FEDOT,0.33684624806810065,1.9252006204810046,26,63.58282970000073
FEDOT,0.019204678750274956,0.5267277345742407,27,69.49357149999923
FEDOT,1.0142586500660804,3.5123609690608113,28,67.53020560000004
FEDOT,0.17545499368815778,0.8588414938356502,29,59.704804900000454
FEDOT,0.5612426174270627,3.062370518188531,30,77.06146060000174
FEDOT,0.05760943313921826,6.406989706645226,31,67.59664590000102
FEDOT,0.36675377259666153,2.144030529935788,32,63.932662100000016
FEDOT,0.04335031042917749,0.895727053624432,33,61.12360150000313
FEDOT,0.17887817819425444,2.81531692161199,34,62.68461440000101
FEDOT,0.08644033735655056,2.8309437344071906,35,144.1007778000021
FEDOT,0.005211136255361666,28.041077507801436,36,65.13463179999962
FEDOT,0.05890424686052619,9.300067526834523,37,65.97924730000159
FEDOT,0.007610503190873986,4.8821106374984495,38,104.67229910000242
FEDOT,0.3609391000165593,0.6686889741819392,39,58.9568505999996
FEDOT,0.3455730519877687,0.796192985268019,40,59.32190619999892
