Models,MAE,MAPE,Time series label,Time
AutoTs,0.49905800017999974,35.11831169413647,use [kW],63.1453377
AutoTs,0.00024050005999999994,7.407753666361472,gen [kW],80.57277939999999
AutoTs,0.5235423334399999,36.58699092914592,House overall [kW],80.1153215
AutoTs,4.233965e-05,63.190755454612166,Dishwasher [kW],71.55086359999999
AutoTs,0.20060145685554215,426.711855326745,Furnace 1 [kW],95.849311
AutoTs,0.3138736054744993,65.85724992375289,Furnace 2 [kW],77.14047010000002
AutoTs,0.0004098333699999947,0.9740737738288848,Home office [kW],67.28541099999995
AutoTs,0.027313666649999995,25.95409602485845,Fridge [kW],69.39221659999998
AutoTs,0.07245513061237102,845.1120982867412,Wine cellar [kW],71.39618329999996
AutoTs,0.003402407514817471,7.452211705279358,Garage door [kW],94.33346719999997
AutoTs,0.0001232319061363444,27.559726165620553,Kitchen 12 [kW],102.5172417
AutoTs,9.449720666666665e-05,119.68973860642814,Kitchen 14 [kW],78.87346650000006
AutoTs,0.0007001756839889886,2.1466107923697173,Barn [kW],87.78537569999992
AutoTs,0.023648583429999998,3.5038306539673596,Well [kW],65.82804570000008
AutoTs,0.00018933311000000002,5.186729813777193,Microwave [kW],91.2460939
AutoTs,0.029781166580000008,17.354045874266546,Living room [kW],83.87602019999986
AutoTs,0.00024107320704832042,7.40449028811999,Solar [kW],101.00261260000002
AutoTs,0.6860784126249417,1.9368490384078199,temperature,159.8942975
AutoTs,0.049999591356679834,5.863536557634139,humidity,100.40926560000003
AutoTs,0.40700000001357806,4.656750572240687,visibility,92.56178069999987
