Models,MAE,MAPE,Time series label,Time
Prophet,0.24467211719194007,322.81084928044,9,5.530232928926125
Prophet,0.24467211719194007,322.81084928044,9,3.847874975996092
Prophet,0.24467211719194007,322.81084928044,9,3.5235263539943844
Prophet,0.24467211719194007,322.81084928044,9,3.398718707030639
Prophet,0.24467211719194007,322.81084928044,9,3.408194817020558
Prophet,0.24467211719194007,322.81084928044,9,3.4558842970291153
Prophet,0.24467211719194007,322.81084928044,9,3.3974727409658954
Prophet,0.24467211719194007,322.81084928044,9,3.4449317939579487
Prophet,0.24467211719194007,322.81084928044,9,3.4112127360422164
Prophet,0.24467211719194007,322.81084928044,9,3.4661002110224217
Prophet,0.24467211719194007,322.81084928044,9,3.3991547300247476
Prophet,0.24467211719194007,322.81084928044,9,3.397494437987916
Prophet,0.24467211719194007,322.81084928044,9,3.3987840480403975
Prophet,0.24467211719194007,322.81084928044,9,3.393968704971485
Prophet,0.24467211719194007,322.81084928044,9,3.675615668995306
Prophet,0.24467211719194007,322.81084928044,9,3.822040510014631
Prophet,0.24467211719194007,322.81084928044,9,3.586491988040507
Prophet,0.24467211719194007,322.81084928044,9,3.8038812099257484
Prophet,0.24467211719194007,322.81084928044,9,3.5656621059169993
Prophet,0.24467211719194007,322.81084928044,9,3.6560495829908177
Prophet,0.24467211719194007,322.81084928044,9,3.969808983965777
Prophet,0.24467211719194007,322.81084928044,9,3.827461783075705
Prophet,0.24467211719194007,322.81084928044,9,3.5888920079451054
Prophet,0.24467211719194007,322.81084928044,9,3.6260461769998074
Prophet,0.24467211719194007,322.81084928044,9,3.716451245942153
Prophet,0.24467211719194007,322.81084928044,9,4.331002633087337
Prophet,0.24467211719194007,322.81084928044,9,3.948556432966143
Prophet,0.24467211719194007,322.81084928044,9,3.7398122219601646
Prophet,0.24467211719194007,322.81084928044,9,3.746184595976956
Prophet,0.24467211719194007,322.81084928044,9,3.6207571720005944
