Models,MAE,MAPE,Time series label,Time
AutoTs,0.030235412748431462,39.79408679846828,9,91.99540337105282
AutoTs,0.018936520038639746,24.910557657866548,9,78.67668048501946
AutoTs,0.028595111805332207,39.22258233979511,9,37.482941073947586
AutoTs,0.018624799999999976,24.543111205789536,9,32.16667971096467
AutoTs,0.029027863986394713,38.255052278718516,9,30.89808203605935
AutoTs,0.022939199999999993,30.27375340528077,9,41.92994368902873
AutoTs,0.019876807357772704,26.164270768985244,9,40.34312727092765
AutoTs,0.006241900140355089,8.06597558731509,9,32.701967251021415
AutoTs,0.030533950294782158,40.340171938222795,9,41.774542870000005
AutoTs,0.016383936350052995,21.523432789436054,9,33.6481751940446
AutoTs,0.020207839780647538,26.75258072527354,9,42.673871738952585
AutoTs,0.026676560815705148,34.99206123512027,9,36.5754762130091
AutoTs,0.020207839780647538,26.75258072527354,9,43.483315368997864
AutoTs,0.026676560815705148,34.99206123512027,9,36.217002946999855
AutoTs,0.020207839780647538,26.75258072527354,9,42.34734434192069
AutoTs,0.026676560815705148,34.99206123512027,9,36.09961770102382
AutoTs,0.020207839780647538,26.75258072527354,9,42.80427749711089
AutoTs,0.026676560815705148,34.99206123512027,9,36.94160113390535
AutoTs,0.020207839780647538,26.75258072527354,9,42.31884161802009
AutoTs,0.026676560815705148,34.99206123512027,9,36.17187408695463
AutoTs,0.020207839780647538,26.75258072527354,9,42.598467672010884
AutoTs,0.026676560815705148,34.99206123512027,9,36.18472380004823
AutoTs,0.020207839780647538,26.75258072527354,9,42.477885424974374
AutoTs,0.026676560815705148,34.99206123512027,9,36.662662863964215
AutoTs,0.020207839780647538,26.75258072527354,9,42.336977535975166
AutoTs,0.026676560815705148,34.99206123512027,9,36.26864438003395
AutoTs,0.020207839780647538,26.75258072527354,9,42.320704671088606
AutoTs,0.026676560815705148,34.99206123512027,9,35.96057314798236
AutoTs,0.020207839780647538,26.75258072527354,9,42.271942414925434
AutoTs,0.026676560815705148,34.99206123512027,9,35.97547668905463
