Models,MAE,MAPE,Time series label,Time
Prophet,3.2697471727108534,186.90876407088598,use [kW],4.8732052999999995
Prophet,0.18225644837134952,5668.256936524294,gen [kW],3.684154600000001
Prophet,3.2697471727108534,186.90876407088598,House overall [kW],4.087353100000001
Prophet,0.7403495244965838,1579218.2945451536,Dishwasher [kW],5.3464065000000005
Prophet,0.7676224188699833,953.6750764948902,Furnace 1 [kW],2.613377500000002
Prophet,0.6964215197731602,110.42624399490654,Furnace 2 [kW],2.585069100000002
Prophet,0.04636665345267775,110.57543619653613,Home office [kW],3.961048999999999
Prophet,0.10893138039440838,2094.2343719065416,Fridge [kW],3.2407204000000007
Prophet,0.15756454928894148,1884.0487252037078,Wine cellar [kW],3.594608799999996
Prophet,0.010591116635046883,80.56109897628741,Garage door [kW],4.121086499999997
Prophet,0.0008066164656505856,164.01603815893893,Kitchen 12 [kW],3.723446299999999
Prophet,0.0023595917266821184,1970.0294555415205,Kitchen 14 [kW],2.2769757000000013
Prophet,0.019065697327252308,59.215635586671276,Barn [kW],2.850824800000005
Prophet,0.0794853711811388,8158.441973353357,Well [kW],2.1619336000000047
Prophet,1.1688765570946376,30939.62811280473,Microwave [kW],3.3988145000000003
Prophet,1.346640523852653,138939.55926145928,Living room [kW],2.9411545999999973
Prophet,0.18225644837134952,5668.256936524294,Solar [kW],2.7141705000000016
Prophet,51.257272715602156,145.94895420160069,temperature,11.433508599999996
Prophet,1.8191755421375801,211.53203978343961,humidity,18.614306099999993
Prophet,31.410247767002836,359.3849858924809,visibility,13.187476499999988
