Models,MAE,MAPE,Time series label,Time
Prophet,51.20519909213099,3739.1421226901443,use [kW],8.334159200000045
Prophet,1.5717951094607778,43460.36305786495,gen [kW],7.278943300000037
Prophet,51.20519909213099,3739.1421226901443,House overall [kW],8.582607199999984
Prophet,4.899175461193998,8953163.599242354,Dishwasher [kW],9.73900750000007
Prophet,4.837103757035528,5936.61076357765,Furnace 1 [kW],7.581274800000074
Prophet,5.1699147377106325,1840.0100892387975,Furnace 2 [kW],7.53028449999988
Prophet,0.18492905403536875,440.6244735284193,Home office [kW],9.33129740000004
Prophet,0.5412570274203695,8431.098675204696,Fridge [kW],8.220551500000056
Prophet,0.5152251726233731,5665.474923211572,Wine cellar [kW],8.663039199999957
Prophet,0.5196728489823703,3701.0432834384674,Garage door [kW],7.775599800000009
Prophet,0.006852716575097695,1464.9799375325476,Kitchen 12 [kW],8.145499200000131
Prophet,0.0089310061225119,9624.802474291573,Kitchen 14 [kW],7.411107700000002
Prophet,0.26213124352869477,818.5464171164979,Barn [kW],9.251862700000174
Prophet,0.2752445493655042,25918.411961313428,Well [kW],7.622193500000094
Prophet,9.859426692505668,288126.55281533505,Microwave [kW],7.82073749999995
Prophet,12.103590181056438,844514.3163260024,Living room [kW],7.997021600000153
Prophet,1.5717951094607778,43460.36305786495,Solar [kW],7.594152599999916
Prophet,370.3376592292044,1052.1686815054213,temperature,18.589680199999975
Prophet,3.9058720825610407,456.4006390819218,humidity,14.731677499999932
Prophet,158.61372324056046,1831.4895839129044,visibility,11.609123300000192
